Epoch,Train Loss,Test Loss,Test Accuracy,Test F1 Score
22,0.14088564880473697,0.16866505581750485,0.955900430239705,"[0.94382647 0.9673177  0.97203472 0.93732394 0.9724807  0.95831579
 0.94857713 0.96009913 0.93450329 0.9204893 ]"
23,0.14538551343879957,0.15993654854325481,0.958358942839582,"[0.95749569 0.96979177 0.96923816 0.94268186 0.97050618 0.95914069
 0.95211694 0.95919371 0.94173603 0.92594937]"
24,0.14089241683752032,0.16061591266894273,0.9579363859864782,"[0.95542857 0.96775451 0.97146984 0.93922652 0.97138315 0.95355773
 0.95570265 0.96024006 0.9460279  0.92582333]"
25,0.1428310737291064,0.16614952638914743,0.9556699446834666,"[0.95730468 0.96563369 0.97304484 0.93540052 0.96780644 0.9543815
 0.95216516 0.95328467 0.94195093 0.92058735]"
26,0.14478077841110656,0.16163061716729465,0.9581284572833436,"[0.95454545 0.96777363 0.97231584 0.94223003 0.96970897 0.95393759
 0.95513308 0.96161417 0.94191617 0.92742927]"
27,0.14226992315430897,0.16899694741967455,0.9565150583896742,"[0.95459705 0.96719535 0.97478586 0.93971631 0.96876865 0.95434462
 0.9479141  0.95954331 0.94121212 0.91515152]"
28,0.14365563285100688,0.16503676662213537,0.9570528580208973,"[0.95292116 0.96796944 0.97346419 0.93822394 0.97257552 0.95492839
 0.95654371 0.96062202 0.93806374 0.91433724]"
29,0.14188487017171128,0.16127914577475266,0.9570528580208973,"[0.94754464 0.9668481  0.97057405 0.93657868 0.97002184 0.95672564
 0.95436105 0.96502109 0.94405806 0.92621179]"
30,0.14436043306510057,0.16127818591375254,0.9579748002458512,"[0.95262267 0.96863703 0.97343845 0.93743409 0.97097416 0.95490155
 0.95410993 0.96226415 0.94504831 0.9242931 ]"
31,0.14334433304298058,0.1594320304059843,0.9581668715427166,"[0.9593589  0.96907623 0.9725235  0.93727066 0.97128041 0.95644856
 0.95491388 0.96105185 0.94202032 0.92279746]"
32,0.1420360720163563,0.15850336947343835,0.9589351567301783,"[0.95774648 0.96784283 0.97292093 0.9413403  0.97100874 0.95896236
 0.95475113 0.96144216 0.94223286 0.92795567]"
33,0.14335811647368127,0.16522663696162454,0.9575138291333744,"[0.9523541  0.96712141 0.97447066 0.93879723 0.97043548 0.95827155
 0.95845998 0.96073559 0.93707533 0.91861161]"
34,0.1421714843639412,0.15756042073718338,0.9588583282114321,"[0.95081967 0.96712062 0.97342153 0.94372142 0.97227209 0.95637513
 0.95758815 0.95831241 0.94784444 0.92730605]"
35,0.14219777001828773,0.15419118438367105,0.9595497848801475,"[0.95970277 0.9664652  0.97349398 0.94474654 0.97056484 0.9604876
 0.95707391 0.96140351 0.94274462 0.92770352]"
36,0.1432788594760865,0.16111164048460633,0.9567455439459127,"[0.949743   0.9683984  0.9705248  0.94142333 0.97288676 0.95369
 0.94734203 0.9579027  0.94117647 0.92495424]"
37,0.14283568474847813,0.1575736423179315,0.9589735709895513,"[0.95194768 0.96937469 0.97364304 0.94780505 0.9709773  0.95661421
 0.94826293 0.96373057 0.93810264 0.92916283]"
38,0.14296963595591541,0.16094793684519576,0.9584357713583282,"[0.95345557 0.9695372  0.97239966 0.94125899 0.97179436 0.95877603
 0.95405473 0.96227829 0.94203783 0.92019347]"
39,0.14211922327723786,0.16866408404794,0.9562845728334358,"[0.95440385 0.96827262 0.97309038 0.93653032 0.97119015 0.9531988
 0.95075377 0.96027634 0.93989071 0.91327751]"
40,0.14354617537668388,0.16305660924083737,0.957360172095882,"[0.95389869 0.96827883 0.97246603 0.93835377 0.9732     0.95346389
 0.9507785  0.95839599 0.94380665 0.92373398]"
41,0.14412696857706053,0.1587460893466748,0.9581668715427166,"[0.956      0.96886016 0.97289448 0.938563   0.97257552 0.95294118
 0.95616924 0.9604576  0.94583964 0.92180313]"
42,0.14254855022518031,0.16493346035874323,0.9555162876459742,"[0.95586963 0.96716008 0.97072756 0.93215339 0.97298379 0.95446951
 0.95138712 0.95732468 0.9320788  0.92373398]"
43,0.14401435568192986,0.159684323121295,0.9580132145052244,"[0.95612274 0.96802581 0.97200772 0.94025703 0.97146302 0.95727215
 0.95598772 0.95743092 0.94145617 0.92546395]"
44,0.14239514868664815,0.15460794691291777,0.9589735709895513,"[0.95716733 0.96731518 0.97139423 0.94332406 0.97377831 0.95895049
 0.95643364 0.95619896 0.94478528 0.92783505]"
45,0.14495739924994255,0.1550826913120194,0.9584357713583282,"[0.95845191 0.96811537 0.97303804 0.94346228 0.97098569 0.95610166
 0.95228528 0.95529061 0.94544346 0.92562999]"
46,0.14253109031933117,0.15866696757058937,0.9588967424708051,"[0.95844081 0.96631846 0.97409326 0.94406453 0.97206261 0.95573356
 0.96036354 0.95471794 0.94261805 0.92772187]"
47,0.1418926450342596,0.16929253018343823,0.9562077443146896,"[0.94883981 0.96569767 0.97269749 0.93927996 0.96911735 0.95553691
 0.95411914 0.95978288 0.93913573 0.91809291]"
48,0.14476204767173148,0.16324296667622362,0.9566303011677935,"[0.95147265 0.96654567 0.97329805 0.93956142 0.9714399  0.95163675
 0.94894147 0.96007935 0.94114096 0.92326656]"
49,0.14237627603494737,0.16402025693900465,0.9571681007990166,"[0.9572162  0.96780526 0.97301875 0.94049296 0.96724546 0.95817328
 0.94990079 0.95845846 0.94600302 0.91526442]"
50,0.14332427174607162,0.16402206160288393,0.9571296865396435,"[0.95256917 0.96737231 0.96844862 0.93957812 0.97158752 0.95973013
 0.9577536  0.95748428 0.94238933 0.91793125]"
51,0.14402534551195895,0.15893255612402513,0.9587430854333129,"[0.95615514 0.96841066 0.97225892 0.94297782 0.9701404  0.95849216
 0.9530576  0.96342066 0.9454655  0.92199878]"
52,0.1412654239641373,0.16154862114657048,0.9588583282114321,"[0.95069034 0.96819512 0.97588171 0.9439528  0.97207368 0.95644784
 0.95159268 0.95956066 0.9442402  0.9271155 ]"
53,0.14354600167605464,0.16426883497777423,0.956361401352182,"[0.94995807 0.96700707 0.97373835 0.93823685 0.97124727 0.9553308
 0.9481073  0.95894501 0.94345421 0.91651543]"
54,0.1423028915620549,0.1664113662930889,0.9557467732022127,"[0.94992928 0.96687451 0.97348577 0.93501932 0.9689614  0.95690748
 0.953      0.95943916 0.94157235 0.91040289]"
55,0.14190642272759524,0.15991932851592675,0.957360172095882,"[0.95475372 0.96892462 0.96922524 0.94096916 0.96996047 0.9576753
 0.95214357 0.9626847  0.94164375 0.91774095]"
56,0.1421090314287795,0.17425976476569666,0.9539028887523049,"[0.94977427 0.96427184 0.97399927 0.93285968 0.96984127 0.95622318
 0.94434739 0.95807492 0.93622291 0.9084402 ]"
57,0.14181431189696284,0.1661649948328312,0.9558236017209588,"[0.95505296 0.96761607 0.97400556 0.93782108 0.97036744 0.95891571
 0.95214106 0.95805411 0.93480935 0.902019  ]"
58,0.14144826822330386,0.15908375876533817,0.9593961278426552,"[0.95707289 0.96871945 0.97356405 0.94101173 0.97039539 0.95896785
 0.95665399 0.95865698 0.94834835 0.92820357]"
59,0.1409930799874005,0.15816139850305244,0.9578979717271051,"[0.95431182 0.96828959 0.97297297 0.93619972 0.97187313 0.95809644
 0.95768938 0.95813487 0.94325808 0.92227979]"
60,0.14184345475219626,0.15948988973565478,0.9589735709895513,"[0.9572162  0.96920807 0.9720724  0.94314032 0.96951702 0.95715199
 0.94911889 0.96252172 0.94463139 0.93155776]"
61,0.14433342258185924,0.1668670567436019,0.9562845728334358,"[0.94291284 0.96563171 0.97358582 0.94569026 0.9691665  0.95405001
 0.94871153 0.95401718 0.94442757 0.92373398]"
62,0.14184343941655264,0.1629987484452068,0.9578979717271051,"[0.95689905 0.96879585 0.97237969 0.94190577 0.97176703 0.95865687
 0.95319149 0.95708583 0.93437219 0.92401587]"
63,0.1426943416639851,0.16151814883404264,0.958358942839582,"[0.95619811 0.96863905 0.9722122  0.93833965 0.97162002 0.95904944
 0.95528455 0.95830249 0.94283958 0.92687386]"
64,0.14118130984175112,0.16042638173614204,0.9588583282114321,"[0.95786758 0.96851164 0.97223891 0.94555066 0.96961271 0.95949367
 0.95278754 0.95829196 0.9443938  0.92401587]"
65,0.13945834895777884,0.16082898353941433,0.9565918869084205,"[0.95476808 0.96662112 0.96893367 0.93699571 0.97134843 0.9535865
 0.95548811 0.95213978 0.94669897 0.9289012 ]"
66,0.14255790478798477,0.1628181339661146,0.957821143208359,"[0.95921884 0.96891243 0.97305749 0.93816254 0.96913336 0.95797254
 0.95316804 0.96129838 0.94096494 0.91816246]"
67,0.1423597604478543,0.16421211243806877,0.957821143208359,"[0.95176305 0.96784314 0.97487316 0.94190577 0.96995192 0.95918799
 0.95326633 0.95978288 0.94306481 0.91584307]"
68,0.1408060409324651,0.1613081402300451,0.958320528580209,"[0.95928899 0.96663079 0.97253867 0.94270194 0.97285516 0.95837735
 0.9537456  0.95779543 0.93900185 0.9252821 ]"
69,0.14253616731242702,0.16201158799688986,0.9576290719114936,"[0.95878649 0.9653598  0.96984865 0.94029591 0.97050089 0.95738397
 0.95792391 0.95641345 0.9433623  0.9276255 ]"
70,0.14054928699392036,0.16375700957024472,0.9575906576521205,"[0.95570698 0.96604067 0.97569822 0.93918919 0.9702617  0.95870206
 0.95461422 0.95488722 0.93942993 0.92321867]"
71,0.14368578516069827,0.16291407220404464,0.9570144437615242,"[0.9505618  0.96729338 0.9727842  0.94125998 0.96874378 0.95646688
 0.95274198 0.95978016 0.94018635 0.92092457]"
72,0.1403748705373544,0.16456619518011645,0.9566303011677935,"[0.9556196  0.96694053 0.97245941 0.9382111  0.97104324 0.95276255
 0.95295597 0.95318725 0.94478528 0.92168128]"
73,0.14383182904387107,0.16968209306081528,0.9558236017209588,"[0.95436395 0.97056515 0.97262091 0.9360506  0.96997415 0.95596409
 0.94437577 0.95821866 0.93606755 0.91320072]"
74,0.14278569842358974,0.15712847594989174,0.9571296865396435,"[0.95440385 0.96690307 0.96843874 0.94372142 0.96649586 0.95786576
 0.95310136 0.95301028 0.94456225 0.93088418]"
75,0.14230014106952707,0.16775153761417058,0.9555162876459742,"[0.95357448 0.96712972 0.97037304 0.93417367 0.96763819 0.95676251
 0.95247674 0.95816532 0.93946588 0.91780406]"
76,0.1413449962743467,0.1600734063738427,0.958819913952059,"[0.95568182 0.96845829 0.97411198 0.93818182 0.96949016 0.95979579
 0.95860676 0.96109046 0.94424242 0.92470517]"
77,0.14215355183857656,0.15959134142898532,0.9573217578365089,"[0.94675216 0.96703297 0.97256798 0.94330349 0.96861343 0.95720673
 0.9515885  0.95984036 0.94381333 0.92420988]"
78,0.14311027857822875,0.16689726340996025,0.9567071296865396,"[0.94244604 0.96664705 0.97299915 0.9426662  0.96991433 0.95868825
 0.949043   0.95887017 0.94953846 0.91572863]"
79,0.13937545997910925,0.16141839194458985,0.9585510141364475,"[0.95272932 0.9680133  0.97391304 0.9440755  0.96716772 0.95785441
 0.95439657 0.961      0.94368341 0.92645713]"
80,0.14332236057980066,0.16995368533056246,0.9554778733866011,"[0.94816901 0.9650668  0.97249249 0.94119694 0.96964888 0.95405463
 0.94411474 0.95673794 0.93574051 0.92773317]"
81,0.14119332321294817,0.16730075467151223,0.9569760295021512,"[0.95512278 0.96596118 0.9744583  0.93845065 0.97004563 0.95573356
 0.95711403 0.95380774 0.94241152 0.91883614]"
82,0.14181070819841177,0.16742497040949117,0.9572449293177627,"[0.95529145 0.96821373 0.97511476 0.93721013 0.96899072 0.95933575
 0.94992563 0.96009975 0.94222495 0.91416567]"
83,0.14048870734979563,0.1560555575890598,0.9607406269207129,"[0.95879511 0.9694469  0.97544535 0.9422545  0.96937152 0.96045918
 0.9577536  0.96227829 0.95131539 0.92955169]"
84,0.1405992870796569,0.15741357095905917,0.9600875845113707,"[0.96338673 0.96911422 0.97364938 0.94399149 0.97232729 0.95935987
 0.95576106 0.95676081 0.94478155 0.92828563]"
85,0.14330674284101363,0.16229728560210116,0.9582437000614629,"[0.95782621 0.96671236 0.97520261 0.94014085 0.96879937 0.9574199
 0.95586381 0.9571536  0.94367885 0.9247246 ]"
86,0.14295929944824654,0.15918935045883856,0.9585125998770744,"[0.95951766 0.96912911 0.97157311 0.93921293 0.97189232 0.9575
 0.95316804 0.95974155 0.94121158 0.92812887]"
87,0.1405902619271104,0.16303233807813777,0.9587430854333129,"[0.95842825 0.96778656 0.97299892 0.93964912 0.9733174  0.95887537
 0.95720436 0.95641407 0.94642323 0.92293634]"
88,0.14146710562761647,0.15604926777182726,0.9592424708051629,"[0.95833333 0.96878975 0.97289483 0.94459103 0.9732196  0.95922657
 0.95403165 0.95689011 0.94609328 0.92256503]"
89,0.14097304046088932,0.16188856822191827,0.9569376152427781,"[0.95761741 0.96764071 0.97226558 0.93714689 0.97100874 0.95541667
 0.95412844 0.95602199 0.93913043 0.92143727]"
90,0.14156829845624275,0.1674948135767528,0.9562461585740627,"[0.94631433 0.96437055 0.97313577 0.93752194 0.97011676 0.95811184
 0.95254922 0.95893122 0.94145902 0.92396947]"
91,0.14296505095301063,0.1701329661660313,0.9556315304240934,"[0.95494474 0.96742897 0.97405094 0.93156499 0.96832038 0.95420975
 0.95252602 0.96067277 0.94243961 0.90957763]"
92,0.14389548590562512,0.1653722074436918,0.9565150583896742,"[0.95404567 0.96673883 0.97186147 0.93718462 0.96945813 0.95518566
 0.95156838 0.95917856 0.94013439 0.92345227]"
93,0.14009815953324203,0.16021341770731679,0.957821143208359,"[0.95777076 0.9687043  0.97142857 0.94285714 0.96651476 0.95659432
 0.95547595 0.95383104 0.94157235 0.92758937]"
94,0.14121286096166644,0.15891855003194313,0.9581284572833436,"[0.95733788 0.96815538 0.97388781 0.94107422 0.96741063 0.95582329
 0.9535526  0.95787909 0.94371768 0.92743902]"
95,0.1415842433370188,0.162240012599809,0.9572449293177627,"[0.95601852 0.96871629 0.97193322 0.93884007 0.9728     0.95750471
 0.9519255  0.95682382 0.94374626 0.91509151]"
96,0.14489975461951504,0.16478238974542764,0.9580132145052244,"[0.9528914  0.9674455  0.97559207 0.93919518 0.97249159 0.95851946
 0.95767593 0.95697588 0.94522215 0.91413076]"
97,0.14023954301199085,0.1653667725118927,0.9567455439459127,"[0.95286769 0.96459573 0.97214518 0.94115574 0.97130418 0.95952532
 0.95254922 0.95394573 0.94541019 0.91793313]"
98,0.14127356980787178,0.1582578764661698,0.9576290719114936,"[0.95305832 0.96846048 0.9705248  0.94457999 0.97089685 0.95677841
 0.95300327 0.9543877  0.94233129 0.92435424]"
99,0.1400073402499805,0.1632609816946973,0.9571681007990166,"[0.94825175 0.96603996 0.97233582 0.94438541 0.96562561 0.9556962
 0.95238095 0.9596834  0.94250076 0.92885989]"
100,0.1395705699569163,0.178060730594109,0.9535571604179471,"[0.95183155 0.96560585 0.97076589 0.93200071 0.96991433 0.95595087
 0.95647799 0.95179839 0.9412114  0.89699446]"
101,0.140731977343377,0.1620148091880947,0.9584741856177013,"[0.95397727 0.96824152 0.97411082 0.93933533 0.97173354 0.95818298
 0.95678392 0.96049689 0.94412564 0.92098093]"
102,0.14249411860703715,0.16373855703508627,0.9581668715427166,"[0.95580737 0.96908628 0.97160731 0.93700516 0.97266015 0.95646634
 0.95332319 0.95889724 0.94459582 0.92859351]"
103,0.14061951228394864,0.1587310485248743,0.9594729563614014,"[0.95756195 0.96850931 0.97119539 0.94547361 0.97056484 0.95816691
 0.95451118 0.96131769 0.94532199 0.92985215]"
104,0.14013115657736774,0.16883147606132728,0.9572833435771358,"[0.95711835 0.96621622 0.9746636  0.93746678 0.97221119 0.95794393
 0.95610494 0.95302688 0.9441903  0.91621783]"
105,0.14043532745402088,0.17152912814694457,0.9554778733866011,"[0.95042735 0.9661502  0.97020663 0.94069747 0.97145123 0.95819257
 0.94040059 0.95827197 0.93719212 0.92066421]"
106,0.14123028827161957,0.1664175073940767,0.9566303011677935,"[0.94942721 0.96861514 0.97254526 0.93965211 0.97233202 0.95626327
 0.94768311 0.96217023 0.93666976 0.91603053]"
107,0.14080351453849577,0.15824354827385706,0.9589351567301783,"[0.95423729 0.96919918 0.9723129  0.94048239 0.9719888  0.95759118
 0.95592705 0.96083292 0.94357743 0.92921175]"
108,0.14213273488526712,0.16337026472958452,0.9584741856177013,"[0.95362731 0.97090051 0.97464381 0.94012291 0.97262737 0.95642978
 0.95312108 0.96125186 0.94065282 0.91895186]"
109,0.14236453688426243,0.1664975632197317,0.9572833435771358,"[0.95632445 0.96779293 0.9708409  0.93505137 0.96984127 0.95800802
 0.95316804 0.95859162 0.94660633 0.92457421]"
110,0.13984475236433913,0.16413420228345965,0.9570144437615242,"[0.95582329 0.96517707 0.97444592 0.94019816 0.97181155 0.95882852
 0.954      0.94897959 0.94220349 0.92172862]"
111,0.13889704990170862,0.1667592593622706,0.9575138291333744,"[0.95639783 0.96820133 0.97300554 0.93814069 0.97416534 0.95760916
 0.94786261 0.95887663 0.93904647 0.92241379]"
112,0.14106478334601721,0.16200146657891557,0.9581668715427166,"[0.95400341 0.96777985 0.97144228 0.94315789 0.97059992 0.95676134
 0.95287958 0.9592492  0.94415624 0.92643392]"
113,0.1389565356852279,0.17304055448381098,0.9553626306084819,"[0.95235394 0.96525173 0.97572171 0.93573446 0.96731766 0.95714892
 0.95017439 0.95765633 0.94139083 0.90844233]"
114,0.14223986799965158,0.16373840898284533,0.9570912722802705,"[0.95346198 0.96900968 0.97242133 0.9349237  0.96955318 0.95740194
 0.95509586 0.96149068 0.94253573 0.91608603]"
115,0.14168796664753275,0.16214227885896249,0.9568992009834051,"[0.95202952 0.96946414 0.96857143 0.93724873 0.97078116 0.96006797
 0.9519063  0.9599607  0.94015504 0.91987578]"
116,0.14207769016566388,0.1638863407414276,0.9573217578365089,"[0.95512083 0.96825088 0.96972598 0.94018297 0.97269284 0.95729387
 0.95573893 0.95459132 0.94149742 0.92110092]"
117,0.1409361619369429,0.16061980493673533,0.9590119852489244,"[0.95805612 0.9692442  0.97380548 0.94076288 0.97374702 0.95877156
 0.95369904 0.95697588 0.944495   0.92373139]"
118,0.14054262719740568,0.1632514824883551,0.9572449293177627,"[0.95002807 0.9684149  0.97318841 0.93864071 0.97131553 0.95574846
 0.9517067  0.95706754 0.94096054 0.92560446]"
119,0.14139984699306424,0.16651271561134354,0.9572449293177627,"[0.94858757 0.96821805 0.97341068 0.9372134  0.97229917 0.9584125
 0.9590435  0.95996021 0.9334119  0.92073171]"
120,0.1408422615794101,0.16814973967100627,0.9571681007990166,"[0.95060683 0.9670802  0.97443973 0.93583725 0.97323212 0.95794393
 0.95623577 0.96030151 0.94249395 0.91433724]"
121,0.1400703302807538,0.16700167950304579,0.9564382298709281,"[0.95328174 0.96722764 0.9721519  0.93347376 0.9702499  0.95837735
 0.95573441 0.96259352 0.94513489 0.90838786]"
122,0.1410698929966421,0.16701953541476008,0.9564766441303012,"[0.95793991 0.96858072 0.96567288 0.93638412 0.97423702 0.95354314
 0.95542047 0.95540139 0.94454601 0.9201849 ]"
123,0.1407805754944961,0.1587831973056432,0.9578979717271051,"[0.95637297 0.96827883 0.970855   0.94084899 0.97117869 0.95914519
 0.95221328 0.96107116 0.9407773  0.92204219]"
124,0.13929376707461616,0.1589553882164701,0.9575138291333744,"[0.95440023 0.96971479 0.97016177 0.93855527 0.97224995 0.956743
 0.95410993 0.96091611 0.944495   0.91603972]"
125,0.13717454434521673,0.1686293125855516,0.9568223724646588,"[0.95632315 0.9688758  0.9754267  0.93094266 0.97115765 0.9544487
 0.9539309  0.96160515 0.94244604 0.91207154]"
126,0.1427716470609306,0.17771228619226664,0.9535955746773203,"[0.95284091 0.96578999 0.97290136 0.92939899 0.96927924 0.95334174
 0.94768163 0.95392157 0.94437653 0.9024246 ]"
127,0.1414606047270876,0.16032705338672948,0.9589351567301783,"[0.95732411 0.96750832 0.97242867 0.94225031 0.9742778  0.95783005
 0.95579268 0.96064176 0.94148936 0.92600553]"
128,0.1423956481255383,0.16043422300741764,0.9585125998770744,"[0.95192034 0.96710656 0.97313577 0.94544817 0.96883629 0.95821961
 0.95428429 0.96066149 0.94562212 0.92479613]"
129,0.1421001987556165,0.16128626658358527,0.9576290719114936,"[0.95389869 0.96633624 0.97294698 0.94033246 0.96899841 0.95747368
 0.95700277 0.95545546 0.9438607  0.92568609]"
130,0.14007981841833037,0.15455115758129878,0.9599339274738783,"[0.96041308 0.97099177 0.975042   0.94408832 0.97205154 0.9569599
 0.95101435 0.95812562 0.94403893 0.92852779]"
131,0.1397033225416609,0.17170981919368902,0.9558620159803319,"[0.94586255 0.96793863 0.97269212 0.93797224 0.97277822 0.95359186
 0.95083604 0.95876801 0.93067539 0.9235023 ]"
132,0.13965641623448458,0.1675320514595135,0.9564382298709281,"[0.94503646 0.96631433 0.97318193 0.93454355 0.97017893 0.95742427
 0.95411914 0.95976302 0.94471154 0.92256301]"
133,0.14011278123557278,0.16714173106427438,0.9563229870928088,"[0.9506347  0.96447585 0.97444552 0.93705799 0.97260818 0.95769231
 0.95632416 0.9517067  0.94170404 0.91740866]"
134,0.140533655294232,0.16471443335126718,0.9575522433927474,"[0.94760437 0.96783712 0.9748184  0.93997894 0.97085068 0.95637442
 0.95584153 0.95641528 0.94517611 0.92074097]"
135,0.14253895354194943,0.15863028449162647,0.957821143208359,"[0.95283818 0.96695275 0.97261093 0.93724873 0.96979269 0.95700064
 0.95676501 0.95978153 0.94618425 0.92627715]"
136,0.14264136231281457,0.1613214673667908,0.9579748002458512,"[0.95711446 0.96747809 0.97388781 0.94068094 0.96952909 0.95735201
 0.9549823  0.9579288  0.93862816 0.92502314]"
137,0.1405548870631446,0.15858106586003715,0.9585125998770744,"[0.95383744 0.96833644 0.97387518 0.94057844 0.97215593 0.95979579
 0.95632416 0.95962348 0.9438607  0.91911542]"
138,0.14128343815984407,0.16429430876698828,0.9567455439459127,"[0.94795747 0.96862745 0.97241545 0.94405967 0.97218911 0.95659611
 0.94766403 0.95988113 0.93325458 0.91893545]"
139,0.13946003396210652,0.16165174896008558,0.9577059004302397,"[0.945758   0.96843756 0.97430949 0.94084606 0.97145123 0.95839493
 0.95131846 0.95917856 0.9409994  0.92502314]"
140,0.1377385210126904,0.16224071715363675,0.9578979717271051,"[0.95459705 0.96979269 0.97216581 0.93996149 0.9714399  0.95722152
 0.95336526 0.95889054 0.93877551 0.92302993]"
