Epoch,Train Loss,Test Loss,Test Accuracy,Test F1 Score
1,0.15300038233146146,0.16552538304751682,0.9552089735709896,"[0.95067265 0.96633818 0.97367472 0.93629104 0.9698293  0.95129183
 0.95053004 0.95678392 0.94139194 0.91221719]"
2,0.15174091336014622,0.1591057950251844,0.9577827289489859,"[0.95637394 0.96804641 0.9698426  0.94059406 0.96854599 0.95848261
 0.96030341 0.95429707 0.94326028 0.92481663]"
3,0.1488001250737565,0.164023497964461,0.9560925015365703,"[0.95235394 0.9671875  0.97104247 0.93456317 0.96931048 0.95216017
 0.95511032 0.95936961 0.94389642 0.91976637]"
4,0.1476072909007558,0.16314689234384527,0.9562077443146896,"[0.9527105  0.96612809 0.97181045 0.9397294  0.97147385 0.95531197
 0.94329389 0.95678092 0.93912511 0.9281768 ]"
5,0.1467906192026643,0.15786580544265047,0.9584357713583282,"[0.95784342 0.96685893 0.97166186 0.94109322 0.96972096 0.95664983
 0.95850202 0.95776735 0.94548758 0.92789199]"
6,0.14567765260059404,0.16190912195246096,0.9578979717271051,"[0.95410765 0.96854109 0.9708668  0.94246101 0.96882399 0.95430393
 0.95011169 0.96179775 0.9444791  0.9289685 ]"
7,0.14676109237901327,0.16825222294289932,0.9569376152427781,"[0.94795747 0.96542185 0.9741733  0.93826721 0.97078116 0.95718203
 0.95742001 0.95675544 0.9468599  0.91764706]"
8,0.1486685227993317,0.15753338618299018,0.9585894283958205,"[0.94947784 0.96767836 0.97309632 0.94295652 0.97192913 0.95250105
 0.95276382 0.96356877 0.94634738 0.93191755]"
9,0.14727589467068142,0.1591697829330744,0.9576674861708666,"[0.95453262 0.96646943 0.96945107 0.94474464 0.96861343 0.95335704
 0.95504191 0.95641345 0.94800484 0.92948919]"
10,0.14650384329092295,0.15894337168813996,0.9579363859864782,"[0.95669516 0.967558   0.97236241 0.94275742 0.96715473 0.95186497
 0.94726268 0.96109046 0.94628997 0.93423896]"
11,0.14797156410554976,0.16475486978613751,0.9560156730178242,"[0.95679724 0.9658901  0.97028035 0.93704146 0.96629213 0.9565032
 0.94354638 0.9545684  0.94652735 0.93193717]"
12,0.14548773948599864,0.16685892325570117,0.9566687154271666,"[0.95176305 0.96674538 0.97155203 0.94109397 0.96890473 0.95809402
 0.9491696  0.95966135 0.94103343 0.92036474]"
13,0.14830348363280765,0.15379898578670395,0.959818684695759,"[0.95450692 0.96919918 0.97582205 0.94409283 0.97298371 0.95601173
 0.95735554 0.9622454  0.94601227 0.92227979]"
14,0.14468118117999335,0.16089034658646612,0.9577059004302397,"[0.95179025 0.96756492 0.9719559  0.94151111 0.97305864 0.95370958
 0.9535992  0.9615     0.94259819 0.92255892]"
15,0.14768689106838878,0.16142915469521602,0.9567455439459127,"[0.94974591 0.96570807 0.97322608 0.93742416 0.96835443 0.95800802
 0.95384615 0.95893841 0.94772657 0.91922845]"
16,0.14604509245703795,0.15380054987284694,0.9590503995082975,"[0.95736767 0.96938378 0.97156627 0.93988881 0.97159881 0.95705521
 0.95606327 0.96167247 0.94190358 0.93124616]"
17,0.14575742028871982,0.16452109073898363,0.9565534726490473,"[0.95696489 0.96674793 0.97183609 0.93468745 0.9704189  0.9544588
 0.95777497 0.95267021 0.946924   0.91880471]"
18,0.14498213586535316,0.16135206396136828,0.957360172095882,"[0.95560011 0.96649687 0.97023233 0.94072658 0.96783161 0.95570414
 0.95398542 0.95934148 0.94310922 0.92960344]"
