Epoch,Train Loss,Test Loss,Test Accuracy,Test F1 Score
1,0.20349860438304548,0.1627369345736489,0.9559388444990781,"[0.95104108 0.96772928 0.9728883  0.93429122 0.96826656 0.9544395
 0.95379955 0.95936571 0.944      0.91305665]"
2,0.19565402344494692,0.16023254595907577,0.9561309157959434,"[0.94963214 0.96634285 0.97385857 0.93445792 0.9679602  0.9547951
 0.95839675 0.95869837 0.94768856 0.91168599]"
3,0.18960035432508998,0.16008504837712464,0.9561309157959434,"[0.94760312 0.96669279 0.97205758 0.93924408 0.96969697 0.9535865
 0.94963668 0.96145238 0.94236048 0.91980559]"
4,0.18733902531980154,0.15282728554212707,0.9592424708051629,"[0.95535203 0.9694589  0.97385464 0.94259391 0.97059992 0.95323967
 0.9520462  0.96589224 0.94906984 0.92531876]"
5,0.18419837247172097,0.1638095986153003,0.9570144437615242,"[0.95173582 0.96741805 0.97455779 0.93625356 0.97190675 0.95436383
 0.95792391 0.96116028 0.94273659 0.9122807 ]"
6,0.1865348835172701,0.16013650351261793,0.9565918869084205,"[0.9519774  0.96672573 0.96939264 0.94115574 0.97134899 0.95429304
 0.95391589 0.95697849 0.94016588 0.92453407]"
7,0.18281700037150178,0.14940139523706758,0.9597034419176398,"[0.95394179 0.96912067 0.9704997  0.94565217 0.9740104  0.9585273
 0.95695948 0.96055569 0.94809897 0.92750076]"
8,0.18077962997205585,0.1625058096699009,0.9561309157959434,"[0.94813569 0.96832402 0.97360775 0.93431443 0.97423702 0.95329087
 0.95207189 0.96248447 0.93610698 0.91435464]"
9,0.1815298613111166,0.15975036121190472,0.9564766441303012,"[0.94604417 0.96665359 0.97061998 0.94188519 0.97082755 0.95697796
 0.9493988  0.95888363 0.94146642 0.92284045]"
10,0.1791935845433926,0.1568136161402756,0.9580516287645974,"[0.95839311 0.96761569 0.97332846 0.9405198  0.96982844 0.95365344
 0.95083604 0.96210057 0.94158076 0.9286578 ]"
11,0.1761675542324339,0.15926279114432215,0.9581284572833436,"[0.95283549 0.9702136  0.97233965 0.93773152 0.97232729 0.95879992
 0.95469501 0.96179443 0.94490612 0.91634183]"
12,0.17757312446189477,0.1570316128244998,0.9576290719114936,"[0.95259594 0.96708464 0.97247042 0.93820621 0.97088938 0.95534962
 0.95455687 0.96073104 0.94558646 0.92508341]"
13,0.17330162899757415,0.1593114053612986,0.9580900430239705,"[0.9559534  0.96813294 0.97142174 0.93938332 0.97091988 0.95805834
 0.95405473 0.96060226 0.94831322 0.91952627]"
14,0.17375370610546992,0.16476374004750566,0.9555547019053473,"[0.94533221 0.9669132  0.97204667 0.93375065 0.97025354 0.95611419
 0.94975124 0.9623494  0.94121287 0.91795338]"
15,0.1766418974347689,0.1609176798954322,0.9570528580208973,"[0.95096071 0.96764735 0.97368737 0.93601854 0.9740234  0.95725416
 0.95409587 0.95942245 0.93853073 0.91789474]"
16,0.17195440622461722,0.16091409312434077,0.956860786724032,"[0.95627322 0.96586404 0.97303804 0.939171   0.97203356 0.9522036
 0.95173793 0.95827124 0.93871266 0.92388614]"
17,0.17448985394252786,0.15106010972278922,0.9600491702519975,"[0.96097138 0.9687622  0.971285   0.94823944 0.97065821 0.95760388
 0.9527833  0.96375372 0.94306931 0.93177628]"
18,0.17457472221211862,0.15849910580084306,0.956860786724032,"[0.94760437 0.96745562 0.97305171 0.93643032 0.97036744 0.95781217
 0.95081967 0.96127451 0.94150077 0.92428831]"
19,0.1730994365100766,0.15574999116922109,0.957821143208359,"[0.95254237 0.96582291 0.97290789 0.93910926 0.96970897 0.95608108
 0.95663137 0.95964567 0.94546569 0.92863763]"
20,0.17393446988542918,0.15929001952008046,0.9571681007990166,"[0.95719621 0.96703514 0.97188176 0.93603524 0.96963722 0.95536281
 0.95420232 0.96296296 0.94219826 0.92102066]"
21,0.17313730733725602,0.15487595704128276,0.9577827289489859,"[0.95560615 0.96777353 0.97234068 0.94195113 0.96076146 0.95214106
 0.95762497 0.96109726 0.94546569 0.93201483]"
22,0.17232485882890006,0.1540837382088337,0.9569760295021512,"[0.9524352  0.96478805 0.97042424 0.94119682 0.97004792 0.95766858
 0.95698381 0.95612708 0.93978048 0.92843808]"
23,0.17408087685506313,0.1560503558004441,0.9574754148740012,"[0.95011338 0.96500634 0.97298601 0.93963255 0.96932515 0.95775844
 0.95526182 0.95815585 0.94928637 0.92518248]"
24,0.17410133139712888,0.15218364610379653,0.9582052858020897,"[0.9568427  0.96627451 0.97079678 0.93933127 0.97257257 0.95514177
 0.95649962 0.95887663 0.94212894 0.93588163]"
25,0.17123336818463886,0.16409841122548768,0.9551705593116164,"[0.94019934 0.96395062 0.97125604 0.93981321 0.96736968 0.95383961
 0.95012594 0.96085233 0.93897281 0.9292365 ]"
26,0.17129140206798346,0.15581476152831597,0.9570528580208973,"[0.95500143 0.96808511 0.97242625 0.93469955 0.96993828 0.95201699
 0.9510559  0.96272525 0.94214373 0.92806856]"
27,0.17240085275808525,0.1642795788168852,0.9554010448678549,"[0.95540309 0.96419336 0.96776504 0.93804386 0.96340989 0.95396959
 0.95412844 0.95990037 0.94019139 0.92793071]"
28,0.1702414879369852,0.1596916832336635,0.9570144437615242,"[0.9503386  0.96672197 0.97338495 0.93780919 0.97138315 0.95984784
 0.95002524 0.95926478 0.9401451  0.92242166]"
29,0.16928300960371456,0.1618184882691834,0.9545559311616472,"[0.95311168 0.96666992 0.97199661 0.92899711 0.97033228 0.95195767
 0.9527217  0.95521641 0.93412798 0.92121944]"
30,0.17198905090447855,0.16700088950852876,0.9545559311616472,"[0.94719006 0.96831332 0.97236905 0.9374116  0.9689614  0.95244216
 0.94357445 0.96172962 0.93569034 0.90979458]"
31,0.17030954495740971,0.1611249543458553,0.9569760295021512,"[0.95192308 0.96798345 0.97501509 0.93935622 0.97052423 0.95495877
 0.95168596 0.95730666 0.94649954 0.91230171]"
32,0.16902489844433355,0.1689274274591258,0.9532882606023356,"[0.94026549 0.96367038 0.97053892 0.93589744 0.96769047 0.95511064
 0.94993647 0.95451156 0.93787696 0.91494532]"
33,0.17085467995385556,0.15732481733500298,0.9568223724646588,"[0.95587817 0.96672539 0.97241296 0.94084307 0.96666667 0.95609548
 0.95228426 0.96037642 0.94520133 0.91397525]"
34,0.17134693400228482,0.16238631139673665,0.9562845728334358,"[0.95455845 0.96890633 0.96768015 0.94177661 0.97256461 0.95655859
 0.94019198 0.95992083 0.93481619 0.92592593]"
35,0.1697035219628595,0.15538263597514781,0.9573217578365089,"[0.9498459  0.96381547 0.97302505 0.94463788 0.96630995 0.95659538
 0.95329462 0.95763349 0.94340777 0.93262633]"
36,0.16985727868895795,0.1598911187539968,0.9555547019053473,"[0.95451929 0.9663841  0.96963855 0.93589292 0.96682464 0.95732605
 0.95515581 0.95521641 0.94193548 0.91619105]"
37,0.17077225289908013,0.16230622099251124,0.9558620159803319,"[0.95786758 0.96670607 0.9705145  0.93639133 0.96860809 0.95293628
 0.9510978  0.95868175 0.94019729 0.91829268]"
38,0.1687950225174488,0.1603864778849836,0.9566303011677935,"[0.95767348 0.96611829 0.97112608 0.93907823 0.96808722 0.95184956
 0.95555556 0.9571965  0.94168201 0.92470517]"
39,0.16979589838197087,0.1627988484645172,0.9572449293177627,"[0.95       0.96765899 0.97377286 0.93981892 0.96880588 0.95892142
 0.95462611 0.96023564 0.94654183 0.91192331]"
40,0.171748616073547,0.15967784374013552,0.9572833435771358,"[0.95746503 0.96676796 0.97216844 0.94073811 0.96908442 0.95396792
 0.95565021 0.95921376 0.94067539 0.92128637]"
41,0.17057511946763215,0.15719957347929514,0.957360172095882,"[0.94566732 0.96767199 0.97367786 0.93650243 0.96819364 0.95589483
 0.95731245 0.96636993 0.94643404 0.91934506]"
42,0.1678484807847329,0.15603086892481077,0.9572833435771358,"[0.95425958 0.96491057 0.97088317 0.94279807 0.96678075 0.95509862
 0.95023756 0.96121333 0.94010889 0.93738259]"
43,0.1703559591385175,0.1515325384486991,0.9582821143208359,"[0.95248869 0.96624596 0.9734684  0.94391868 0.97086991 0.9578237
 0.95322827 0.96118665 0.94019139 0.92821782]"
44,0.1687534146887011,0.15802052349410836,0.9573985863552551,"[0.9573136  0.9656925  0.96823319 0.94113488 0.96906805 0.95747368
 0.95841683 0.95558344 0.94736842 0.92463857]"
45,0.1699866875803734,0.16481596239703378,0.9553626306084819,"[0.95061728 0.96687189 0.97261934 0.93828029 0.96554503 0.95596952
 0.95333333 0.96167076 0.93705036 0.90849085]"
46,0.16824185774907002,0.16231204528125723,0.9557467732022127,"[0.95577746 0.96355556 0.97101624 0.939742   0.9664245  0.95597484
 0.9578894  0.95378564 0.94362745 0.91603972]"
47,0.16962663796048855,0.1546559560421188,0.958358942839582,"[0.96128477 0.96728335 0.9718701  0.93834061 0.96955128 0.95610166
 0.95945606 0.96144216 0.94452865 0.92321755]"
48,0.16820384060377483,0.159947271069561,0.9573217578365089,"[0.95602837 0.96645477 0.97168334 0.94117647 0.97093949 0.9529214
 0.9509172  0.961548   0.94146491 0.92531763]"
49,0.16995554647702366,0.16278063289857783,0.9559388444990781,"[0.95423729 0.96526616 0.9718664  0.9366909  0.96970897 0.95654026
 0.95592705 0.9586155  0.94320547 0.90980156]"
50,0.16891127435661174,0.16197087948531663,0.9575138291333744,"[0.95647226 0.96625888 0.97301205 0.93796791 0.96752341 0.95752249
 0.96056623 0.95875031 0.9526966  0.91089109]"
51,0.17005856448950327,0.16386817671019716,0.9553242163491088,"[0.95521542 0.96604878 0.97053892 0.93513899 0.96797438 0.95383312
 0.95356965 0.95989912 0.94224373 0.91105769]"
52,0.16955188296785428,0.16298720920166504,0.9562077443146896,"[0.95514664 0.96430337 0.97512077 0.93592437 0.9674474  0.95387841
 0.95209581 0.95962809 0.94587071 0.91778774]"
53,0.16851493552464863,0.1558345425313026,0.9573217578365089,"[0.94945546 0.96445521 0.9741421  0.94068388 0.97220016 0.95942214
 0.95043587 0.958856   0.94044278 0.92653954]"
54,0.16800237740553303,0.17290070535158297,0.953518746158574,"[0.94748603 0.96438034 0.9722088  0.93577982 0.96514639 0.95120898
 0.94624191 0.95679766 0.9385509  0.91540785]"
55,0.1666478369543816,0.15822764466039851,0.9564382298709281,"[0.95134516 0.96760855 0.96995811 0.94193774 0.96677215 0.95790142
 0.9505988  0.95807181 0.93888556 0.92255266]"
56,0.16983593420012538,0.16024253195919871,0.9562077443146896,"[0.95368002 0.96517804 0.97025666 0.94297105 0.96255636 0.95606253
 0.95470738 0.95570866 0.93837101 0.92843808]"
57,0.16756230854495197,0.1549461056886455,0.9569376152427781,"[0.95602513 0.96660774 0.9686195  0.94171189 0.96857597 0.95326316
 0.95462522 0.95909661 0.94444444 0.92427064]"
58,0.16827673126580972,0.1608679544972857,0.9560540872771973,"[0.94683828 0.96600372 0.97195812 0.93873239 0.9680204  0.95300593
 0.95568008 0.96183587 0.94316436 0.91684435]"
59,0.1678527408056529,0.1574215574794493,0.9568992009834051,"[0.95808037 0.96811424 0.97142168 0.93864709 0.96657491 0.95618886
 0.95568498 0.95705521 0.94619666 0.91418248]"
60,0.16660309910549667,0.15470488146107733,0.9581284572833436,"[0.9543379  0.96924129 0.96864195 0.94223955 0.97145139 0.95856237
 0.95608022 0.95872236 0.94631483 0.92013568]"
61,0.16802715351358735,0.16065316398461482,0.9558236017209588,"[0.95395111 0.96703512 0.9704227  0.94015887 0.97065821 0.95799029
 0.94886505 0.9559811  0.93596987 0.91480363]"
62,0.16621416081816823,0.15861514539497354,0.9577059004302397,"[0.95251716 0.96747176 0.97408702 0.94062337 0.97195513 0.9538656
 0.95421199 0.95622402 0.94266338 0.92550232]"
63,0.16894969282750147,0.1535616078057407,0.9592808850645359,"[0.95530885 0.97007163 0.97586745 0.94362962 0.97134899 0.95746954
 0.94828013 0.96410002 0.94500152 0.9211165 ]"
64,0.16587090208858582,0.15503690151363775,0.9575906576521205,"[0.95731882 0.96697284 0.97127749 0.94191304 0.96875    0.95489039
 0.9515885  0.95895896 0.9428485  0.92859332]"
65,0.1647587408184369,0.14950483186444075,0.9592424708051629,"[0.95759312 0.9689368  0.97075743 0.94099695 0.97406225 0.95397667
 0.95681063 0.96007984 0.94349939 0.93630373]"
66,0.1660787742802846,0.16642299444559497,0.956361401352182,"[0.9552834  0.96447292 0.97302505 0.93520327 0.9706866  0.95400844
 0.96048632 0.95645683 0.94398019 0.91466748]"
67,0.16686756706969091,0.16322876280602971,0.9568223724646588,"[0.95642267 0.96804012 0.97427847 0.93814614 0.96832579 0.95397131
 0.9543379  0.9556821  0.94429224 0.91528436]"
68,0.1687789999078451,0.1602211733238191,0.9561309157959434,"[0.95264938 0.96734854 0.96876502 0.93793103 0.96577498 0.95146048
 0.94994995 0.96274365 0.94380627 0.92781581]"
69,0.1659494286445598,0.1688102304674433,0.9536339889366933,"[0.95142857 0.96313725 0.97207109 0.93460587 0.97115576 0.95655841
 0.94920472 0.95585697 0.93005335 0.90925427]"
70,0.16809199836282532,0.1647805910484239,0.9541333743085433,"[0.95054008 0.96633161 0.97062767 0.93200549 0.9699622  0.95252289
 0.94477612 0.95805074 0.93615715 0.92059629]"
