Epoch,Train Loss,Test Loss,Test Accuracy,Test F1 Score
1,0.3087708531304168,0.21921273886919315,0.9369622003687769,"[0.93656611 0.9476584  0.9586257  0.91804457 0.95460964 0.9355918
 0.92292141 0.93412876 0.90659169 0.90555556]"
2,0.2904039961258365,0.2156298773726145,0.9375384142593731,"[0.93400118 0.96058537 0.95417528 0.90827368 0.95610343 0.93457548
 0.91987982 0.94053787 0.9030823  0.90792683]"
3,0.2842230729611573,0.2527966190864502,0.926859250153657,"[0.93534002 0.94315147 0.94564814 0.8935773  0.95000996 0.93625325
 0.92749936 0.89559165 0.91093843 0.88230009]"
4,0.28110863880047754,0.23021078352903981,0.9361939151813153,"[0.91847826 0.95263714 0.96374439 0.90996441 0.95896503 0.93820714
 0.92130902 0.9379026  0.91255673 0.88388626]"
5,0.276476986407957,0.2108328783977376,0.9404194837123541,"[0.92829132 0.95592287 0.95822392 0.92299503 0.956293   0.9368962
 0.93154158 0.94216096 0.9220339  0.89775867]"
6,0.27276761557081075,0.20829724408251124,0.9406883835279656,"[0.93483146 0.94682572 0.9645459  0.91105569 0.95863843 0.93933629
 0.93292683 0.9428848  0.91908397 0.92517007]"
7,0.27468935628137275,0.2334027818158571,0.9346189305470191,"[0.91959799 0.94636015 0.95975084 0.9125448  0.95273878 0.93591344
 0.9246779  0.94768311 0.91376147 0.87923545]"
8,0.2736713626019021,0.20948905783997918,0.9416487400122926,"[0.93884683 0.95820631 0.96115693 0.92753623 0.95792622 0.94526316
 0.93819095 0.94356659 0.90278193 0.88163265]"
9,0.2709508973753781,0.21046138397740233,0.9406499692685925,"[0.93760446 0.95268382 0.96075546 0.92551506 0.95365806 0.94471049
 0.92687796 0.9269103  0.91473851 0.91529631]"
10,0.27097940334739085,0.19695627416433112,0.9435310387215734,"[0.94151051 0.95352873 0.96492501 0.91669547 0.96076861 0.94228303
 0.92929293 0.9462257  0.92349398 0.91658857]"
11,0.26854270426715765,0.20132282724776882,0.9450291948371236,"[0.94243564 0.96056366 0.96408408 0.91996451 0.96626984 0.94063158
 0.93217822 0.94771407 0.92596006 0.90070922]"
12,0.26705514277882936,0.2132285216453439,0.9414950829748002,"[0.92431383 0.95827197 0.96418935 0.91902474 0.96397466 0.94543905
 0.91847564 0.95171379 0.91340524 0.8957529 ]"
13,0.26822362752282436,0.21471261000461056,0.9421097111247695,"[0.93285636 0.9632324  0.96432905 0.91663659 0.96650149 0.94092188
 0.92468828 0.94504962 0.90689967 0.89247312]"
14,0.26995857726304395,0.21090668296531878,0.9399585125998771,"[0.94174757 0.96090373 0.95896488 0.90261921 0.95808383 0.93547009
 0.93106119 0.94148936 0.92003705 0.90186777]"
15,0.2677030537940524,0.21468658614777758,0.9393438844499078,"[0.94261364 0.95473903 0.96080547 0.90915254 0.95589124 0.93458333
 0.92992967 0.94333921 0.91837359 0.89815366]"
16,0.26519660192954964,0.198485424076954,0.9436462814996927,"[0.93875278 0.95644462 0.96584781 0.9290523  0.95879556 0.93435494
 0.92892644 0.94480682 0.90775614 0.91914087]"
17,0.26667491978844887,0.19505768035754295,0.9447602950215119,"[0.93864495 0.95970339 0.96688256 0.92773645 0.96340732 0.94473629
 0.92812733 0.94379797 0.92368024 0.8950762 ]"
18,0.26536843126671583,0.2034250648066026,0.942839582052858,"[0.93922341 0.95023923 0.96668276 0.91613375 0.9626836  0.94976385
 0.93709436 0.94417538 0.91552647 0.90108565]"
19,0.2644986648237175,0.20012550525820613,0.942801167793485,"[0.91763435 0.95681325 0.95849685 0.92842605 0.96172249 0.93863588
 0.93611606 0.95240456 0.91287879 0.91391586]"
20,0.2619417565827018,0.18709930337017566,0.948140749846343,"[0.95032643 0.95718566 0.96840826 0.92906178 0.95924513 0.94481605
 0.94225388 0.94689604 0.93212121 0.91208791]"
21,0.26555325910360544,0.20361676303865578,0.9419176398279041,"[0.94636678 0.95787491 0.96178421 0.9203103  0.95966785 0.9298923
 0.92740894 0.94120505 0.92047589 0.90591716]"
22,0.2637363281189726,0.21834649780757162,0.937960971112477,"[0.9211226  0.95624019 0.96548418 0.91425528 0.95884361 0.93667095
 0.91578947 0.94216561 0.92387649 0.88013797]"
23,0.25906171871949707,0.21747650508325234,0.9383066994468346,"[0.93936806 0.95468098 0.96208359 0.9064143  0.95516413 0.9373073
 0.93937107 0.94212849 0.91424928 0.87891861]"
24,0.2645736492554236,0.18938904739206527,0.9460663798401967,"[0.93037281 0.95860652 0.96454753 0.93194273 0.96136136 0.94386694
 0.94001519 0.9435998  0.9302758  0.90626979]"
25,0.26099092060279283,0.20961973504303566,0.9400353411186232,"[0.93907211 0.94925259 0.96373438 0.91748596 0.95794581 0.94828687
 0.94069108 0.93224239 0.91320072 0.89000889]"
26,0.2651109041034039,0.19125909993874932,0.947180393362016,"[0.94011808 0.95923542 0.96650258 0.93121315 0.96455037 0.94750158
 0.93701767 0.94520891 0.93008931 0.9009009 ]"
27,0.25645598686481674,0.2185720674689005,0.9386140135218193,"[0.93115318 0.94982873 0.9522462  0.92778071 0.95188203 0.94129849
 0.93612672 0.93761051 0.9235474  0.89173111]"
28,0.2609572824822637,0.19892970995992404,0.9440304240934235,"[0.928708   0.95759261 0.9659747  0.9163374  0.95971704 0.94476682
 0.93423695 0.95531967 0.92       0.91093991]"
29,0.2608543601983081,0.2066297417194036,0.9406115550092194,"[0.93850042 0.95646219 0.96029322 0.90648918 0.9530094  0.93356267
 0.93316327 0.94557991 0.91961811 0.92111007]"
30,0.25912029830790795,0.2001633798015506,0.9437615242778119,"[0.94161634 0.95250887 0.96160348 0.92427386 0.96138535 0.93866328
 0.93383648 0.94796829 0.92568203 0.91099809]"
31,0.25669152844214493,0.21109613573800293,0.9394207129686539,"[0.9020979  0.95451837 0.96420337 0.91965517 0.9585327  0.94067976
 0.92513634 0.95053979 0.91674291 0.90269931]"
32,0.2590256695082178,0.22063828559653043,0.9368085433312846,"[0.92588556 0.95370461 0.95972272 0.91791176 0.96043382 0.93974878
 0.90966336 0.93830773 0.88578089 0.90909091]"
33,0.2602603721656405,0.18431885186044733,0.9471035648432699,"[0.9505573  0.9583171  0.96439348 0.93073821 0.96079602 0.94236728
 0.93517807 0.94528578 0.92331574 0.91844961]"
34,0.2562514716081437,0.20688082577263422,0.9421097111247695,"[0.93417649 0.95844821 0.96346705 0.91795525 0.95895896 0.93641382
 0.93114591 0.94832677 0.92417651 0.89331352]"
35,0.25697544389173677,0.19251121440930974,0.9451444376152428,"[0.94127612 0.96106719 0.95945147 0.92672044 0.96413711 0.93269231
 0.93217391 0.94213198 0.92718447 0.92141089]"
36,0.25758074268928344,0.20014603319678045,0.9431468961278426,"[0.94051826 0.95637132 0.96443362 0.92431851 0.96169194 0.94309979
 0.91626564 0.94679264 0.91500904 0.91221608]"
37,0.25833178902195697,0.19155070226875345,0.9454901659496004,"[0.94878398 0.95864367 0.96465796 0.92986386 0.95895231 0.94240401
 0.92936254 0.94171083 0.90850307 0.92220828]"
38,0.25365649552031505,0.21404804666220373,0.9387292562999385,"[0.91197847 0.95505618 0.95981031 0.9128424  0.95727182 0.9407314
 0.93512418 0.94186342 0.92568609 0.89099237]"
39,0.25842913986432153,0.19383702026914804,0.9434926244622004,"[0.95106505 0.95662391 0.96480231 0.92496119 0.95995242 0.93613445
 0.91702846 0.94318182 0.90410074 0.92944497]"
40,0.255902153612044,0.189626917490288,0.9469114935464045,"[0.93092105 0.95365017 0.96584417 0.9319046  0.96130834 0.9519966
 0.94172494 0.94339623 0.93136665 0.91905355]"
41,0.25660888593955783,0.19558826023420822,0.9451444376152428,"[0.94127708 0.95504155 0.96012343 0.92778919 0.95592014 0.9405609
 0.94263566 0.94373149 0.93172205 0.91950464]"
42,0.25490809253013813,0.1835193083642741,0.9487937922556853,"[0.93949772 0.96200801 0.96584188 0.93156887 0.96385542 0.94268858
 0.94045802 0.94757666 0.93385922 0.91719745]"
43,0.2559364888681957,0.19090178592408735,0.9456054087277197,"[0.9478211  0.95841894 0.95928906 0.92536808 0.95685027 0.94000424
 0.93623721 0.94869265 0.92109982 0.92726123]"
44,0.25327727565103797,0.19062212980097618,0.9464889366933006,"[0.94110953 0.95248998 0.96516935 0.92941598 0.96235483 0.94592311
 0.93883715 0.94818913 0.93193717 0.91251932]"
45,0.2551667719071732,0.203161558895369,0.9432621389059619,"[0.93912546 0.9584493  0.96242046 0.92047436 0.95913804 0.93714763
 0.93639576 0.94755245 0.9165701  0.90892642]"
46,0.25451984419935236,0.1863285283012557,0.9485248924400738,"[0.94895065 0.96000792 0.96412717 0.92491103 0.9625857  0.9446281
 0.94431847 0.95174791 0.93653728 0.91009512]"
47,0.2535451794242804,0.19235756044455224,0.9469114935464045,"[0.93765725 0.95647093 0.96732817 0.93020815 0.94896177 0.94624117
 0.93856742 0.95172414 0.93419434 0.91823899]"
48,0.25546844932366686,0.18648265031542452,0.9484096496619545,"[0.94221968 0.9580358  0.96827319 0.93172414 0.96097659 0.94346656
 0.9368448  0.94998756 0.93162393 0.92104455]"
49,0.2521323684755482,0.1914244727554978,0.9463736939151813,"[0.94667051 0.95806261 0.96581608 0.92855877 0.9531371  0.9506042
 0.94001558 0.94597898 0.93013366 0.90008894]"
50,0.2538895876691062,0.18759374366987316,0.9468346650276582,"[0.94866648 0.96309246 0.96360528 0.92000676 0.96214701 0.94554664
 0.9396972  0.95072175 0.91353383 0.91561939]"
51,0.25247229726517434,0.19475891945749685,0.9436078672403196,"[0.94042799 0.95543363 0.95897925 0.92708515 0.96001599 0.93980421
 0.94055148 0.93305976 0.93259122 0.90598821]"
52,0.2532820496285826,0.19250009523975975,0.9439920098340504,"[0.94374282 0.96187856 0.96177588 0.91799266 0.96128648 0.93656716
 0.93302776 0.94909274 0.92121982 0.90253353]"
53,0.2516459683195217,0.19995260104358417,0.9435694529809465,"[0.94162068 0.95591782 0.96004828 0.9244429  0.96170042 0.94587843
 0.9295499  0.9375     0.92701422 0.90843155]"
54,0.2540591325502713,0.18589426428262779,0.9475645359557467,"[0.94793741 0.95885892 0.96414634 0.91954023 0.96447106 0.94968017
 0.94057897 0.94899229 0.93580773 0.90974084]"
55,0.2577162029886981,0.1985341404698052,0.9452596803933621,"[0.9367306  0.95351157 0.96522681 0.92831232 0.96449348 0.94513502
 0.93264503 0.94314869 0.92388759 0.91927409]"
