Epoch,Train Loss,Test Loss,Test Accuracy,Test F1 Score
30,0.10130517797703435,0.1636901666589434,0.9579748002458512,"[0.95706568 0.96739984 0.97314871 0.94533987 0.96993671 0.95426765
 0.94447224 0.9612326  0.93666261 0.93370336]"
31,0.10228670621577483,0.16439402218823354,0.9581668715427166,"[0.95679363 0.96734334 0.97359219 0.94273281 0.97120159 0.95711253
 0.94818913 0.96171059 0.93725371 0.92933619]"
32,0.10068551345367807,0.16296144779119012,0.9587430854333129,"[0.96082356 0.96760895 0.97338952 0.94418198 0.97099722 0.95736598
 0.94844845 0.96171059 0.93668585 0.93145655]"
33,0.10113723290217672,0.1642457705034606,0.958358942839582,"[0.96103152 0.96767875 0.97363669 0.94377299 0.97003374 0.9573339
 0.94676617 0.96099379 0.93584676 0.93014706]"
34,0.10084240463273812,0.16526215112256945,0.9583973570989551,"[0.95885714 0.96756492 0.97232916 0.94631929 0.9689614  0.95732995
 0.94681385 0.96196868 0.9354741  0.93308778]"
35,0.1007683759505309,0.16509742483945442,0.9578979717271051,"[0.95899772 0.96693161 0.97393193 0.94329716 0.97002184 0.95555087
 0.9455     0.96200646 0.93629991 0.929948  ]"
36,0.10170375938031133,0.16432446450654464,0.9584741856177013,"[0.95924765 0.96788721 0.97358582 0.94627809 0.9698293  0.95591647
 0.94586466 0.96230159 0.93519079 0.93140572]"
37,0.10204955604988815,0.16507604748889868,0.9579748002458512,"[0.95890411 0.96787463 0.97245278 0.94277739 0.96978131 0.95869519
 0.94744782 0.96083811 0.93413897 0.93001842]"
38,0.1002041579396546,0.16306062164981452,0.9584357713583282,"[0.96004566 0.96781158 0.97217203 0.94270383 0.97056484 0.95908899
 0.947102   0.95910781 0.93647913 0.93560372]"
39,0.0996602598535988,0.16618285250301074,0.9572449293177627,"[0.95513913 0.96736369 0.97352194 0.94181563 0.97139452 0.95707607
 0.94537291 0.95948297 0.93418259 0.92703863]"
40,0.10041619876084427,0.16485199313461965,0.9583973570989551,"[0.95676906 0.96842518 0.97315517 0.9432116  0.97096261 0.95710966
 0.94486216 0.96245059 0.93723339 0.93300401]"
41,0.09853024289028431,0.16376322280265249,0.9586278426551936,"[0.96171429 0.96770394 0.9729207  0.94360049 0.97130418 0.95696203
 0.94773869 0.96184341 0.93685489 0.93129771]"
42,0.09775418893835319,0.1640542685738281,0.9587046711739398,"[0.9595672  0.96841279 0.97275796 0.94458085 0.97114428 0.95624737
 0.94905897 0.96197531 0.93551317 0.93185322]"
43,0.09929935724038062,0.16611943426916917,0.9578979717271051,"[0.96057143 0.96771669 0.97193109 0.94177661 0.97125749 0.95643023
 0.94903339 0.95990099 0.93626106 0.9286365 ]"
44,0.09823461883243496,0.16516482261294005,0.9579748002458512,"[0.95846462 0.96582611 0.97418577 0.94391868 0.97086224 0.9572758
 0.94668335 0.96089664 0.93150685 0.93390982]"
45,0.0988033673642332,0.16647190204063075,0.9587046711739398,"[0.96086832 0.96891852 0.97344919 0.94241573 0.97256461 0.95536281
 0.94807788 0.96091044 0.93842887 0.92987805]"
46,0.09775557698455938,0.16466976384865264,0.9585894283958205,"[0.96020613 0.96865204 0.97374759 0.94363985 0.972167   0.95731192
 0.94570136 0.96009975 0.93506494 0.93174166]"
47,0.09628563362747618,0.16596828993654866,0.9574754148740012,"[0.95972579 0.96643902 0.97217203 0.94377299 0.97021446 0.95722152
 0.94438878 0.95986038 0.93463653 0.93023256]"
48,0.09652041517042376,0.1642359155193017,0.9588583282114321,"[0.96004566 0.96812163 0.97302505 0.9453913  0.97157623 0.9578836
 0.9463171  0.95996021 0.93585828 0.93517665]"
49,0.09629718280747639,0.1662412598069709,0.9587814996926859,"[0.96039036 0.96737644 0.97489136 0.94344205 0.97036006 0.95742427
 0.94668335 0.96094141 0.93624772 0.93533558]"
50,0.09996888736739379,0.16618293554012073,0.9579363859864782,"[0.96004566 0.96741904 0.97320782 0.94279735 0.96990099 0.95585739
 0.94681119 0.96160515 0.93357488 0.93215159]"
51,0.09572148586687813,0.16483980602714718,0.9582437000614629,"[0.95738636 0.96755162 0.97271849 0.94322536 0.97065821 0.95732995
 0.9481333  0.96200646 0.9369863  0.93112948]"
52,0.09564224947099254,0.16506975220622794,0.9585510141364475,"[0.95922441 0.96784314 0.97320135 0.94489013 0.9714399  0.95812183
 0.94623116 0.96218905 0.93349456 0.93222938]"
53,0.09467621052416667,0.16511987229853814,0.9586278426551936,"[0.9602289  0.96791916 0.97327877 0.94234109 0.97098569 0.95837735
 0.94718398 0.96061815 0.93539581 0.93551373]"
54,0.09521722114090056,0.16544672418168227,0.958320528580209,"[0.96239316 0.96779894 0.97199856 0.94436669 0.97110055 0.95635593
 0.94702649 0.96077458 0.93199757 0.93415765]"
55,0.09548720641507562,0.16809692746686583,0.9587430854333129,"[0.96112064 0.96818404 0.97288176 0.94631227 0.9702617  0.95681483
 0.94645081 0.96187391 0.93474962 0.93280147]"
56,0.09319993282100539,0.16653720186891627,0.9582821143208359,"[0.95929405 0.96860283 0.97298601 0.94180997 0.96975726 0.95637442
 0.94604768 0.96268657 0.93530834 0.93444137]"
57,0.09448406139927791,0.16747173977890994,0.9572449293177627,"[0.95583239 0.96645477 0.97192433 0.94287705 0.9689614  0.9573339
 0.94728916 0.96005991 0.93490766 0.93077874]"
58,0.09442625444839134,0.16556233417222158,0.958358942839582,"[0.96243189 0.96696815 0.97135981 0.94482158 0.97009309 0.95696203
 0.94684052 0.95982143 0.93640218 0.93609139]"
59,0.09522998998542967,0.1666616415530535,0.9586278426551936,"[0.96158257 0.96824775 0.97320782 0.94489831 0.97090474 0.95962799
 0.9465     0.95940224 0.93301    0.93211009]"
60,0.09323929850364114,0.16595447842391195,0.9580516287645974,"[0.96137339 0.96712141 0.97258297 0.9442015  0.96966092 0.95805085
 0.9456549  0.96057525 0.93544458 0.93036042]"
