Epoch,Train Loss,Test Loss,Test Accuracy,Test F1 Score
35,0.1407815834428347,0.16802758673926071,0.9573985863552551,"[0.95615276 0.96594547 0.97340619 0.93744524 0.96932271 0.95557917
 0.95152424 0.95798742 0.94536674 0.92924962]"
36,0.13712579466882882,0.17028130475745365,0.9565534726490473,"[0.95289444 0.96758893 0.96984925 0.93567251 0.96987713 0.9550609
 0.95495951 0.96057525 0.94746377 0.91671696]"
37,0.1373435375741337,0.15883151483942412,0.9587814996926859,"[0.95440206 0.96924584 0.97467588 0.94343575 0.96930342 0.95553691
 0.95499619 0.95942245 0.94390244 0.92498488]"
38,0.1387029775245227,0.16465255450033747,0.9568992009834051,"[0.95254334 0.9675796  0.97181565 0.93684941 0.97115576 0.95432541
 0.95238095 0.95859473 0.94337313 0.9238829 ]"
39,0.13557052477820575,0.16423698243374243,0.9575906576521205,"[0.95496009 0.96664035 0.96992932 0.93993056 0.97090474 0.95646661
 0.95641219 0.95465869 0.9437594  0.93218779]"
40,0.13833725670972494,0.16545195863699538,0.9576674861708666,"[0.94512878 0.96659066 0.97276545 0.94022949 0.96880588 0.956577
 0.95351187 0.95968535 0.94391664 0.93663739]"
41,0.13989018573703071,0.15641865485531553,0.9599339274738783,"[0.95572694 0.9703631  0.9708761  0.94513585 0.97465347 0.95732605
 0.95523139 0.96101949 0.9397882  0.935     ]"
42,0.13920460394323086,0.16064543202725487,0.9591272280270436,"[0.95724059 0.96911046 0.97474931 0.94187675 0.97042116 0.95821845
 0.95555556 0.95822002 0.9425146  0.92605094]"
43,0.13947130352056697,0.16729236359821922,0.9571296865396435,"[0.9541963  0.96897189 0.97380176 0.93662728 0.97339158 0.95665172
 0.94919455 0.95835399 0.94128329 0.91623828]"
44,0.13785052762113473,0.16093091054212189,0.9573217578365089,"[0.95396054 0.96874386 0.97004553 0.9430837  0.96996047 0.95453593
 0.95070423 0.95753663 0.94038929 0.92672414]"
45,0.13552996849941157,0.16036764993810296,0.9593577135832821,"[0.95714697 0.97076138 0.97309688 0.93836699 0.97351779 0.95716709
 0.95617128 0.96089109 0.94644478 0.9246988 ]"
46,0.13718401764509583,0.16404470974681343,0.9573985863552551,"[0.95776256 0.96473771 0.97386654 0.9364122  0.97158752 0.95637442
 0.95408163 0.95591182 0.94410319 0.92813268]"
47,0.1379796000414949,0.15901192752089174,0.9592040565457898,"[0.95918367 0.96922775 0.97169016 0.94392523 0.97236031 0.95769882
 0.95013644 0.95940224 0.94103118 0.93366552]"
48,0.13989045816189563,0.16776786454493603,0.9565150583896742,"[0.94837262 0.96765394 0.97418577 0.93775638 0.97071801 0.95655841
 0.95022399 0.95871446 0.9408157  0.91694554]"
49,0.13886117042783017,0.16309310056924015,0.9581284572833436,"[0.95316027 0.9706719  0.97318745 0.93914271 0.9725973  0.95703454
 0.95214106 0.96059113 0.94099475 0.91970803]"
50,0.1373673388806543,0.1651421903982328,0.9574370006146281,"[0.95435214 0.96698991 0.97470652 0.94161359 0.97053589 0.95387841
 0.94812609 0.95869404 0.94074302 0.92600553]"
51,0.13904244317885012,0.15931080435600176,0.9579748002458512,"[0.95907781 0.96816534 0.97166186 0.9423955  0.96784376 0.95261949
 0.9527439  0.95678092 0.94278758 0.93271889]"
52,0.13774171867481277,0.16068576113048988,0.9574370006146281,"[0.95319149 0.96819439 0.969988   0.94061841 0.96918214 0.95661376
 0.95164506 0.95982253 0.94131881 0.92912411]"
53,0.1370282515616776,0.157894135407586,0.9588967424708051,"[0.95573212 0.96954215 0.97211538 0.93913647 0.97115576 0.9578836
 0.95764646 0.96105841 0.94493459 0.92607241]"
54,0.13700520100573,0.16328570304167145,0.9574370006146281,"[0.95439189 0.96819027 0.97324779 0.9405958  0.97062326 0.95692568
 0.94645513 0.96092977 0.93776956 0.92552865]"
55,0.13866158291327907,0.15961225728545,0.9592424708051629,"[0.95475113 0.96972656 0.9734556  0.94301057 0.97151962 0.9597287
 0.95149535 0.96338446 0.93922652 0.92801496]"
56,0.14010122461770505,0.17336180380739605,0.9545559311616472,"[0.94486426 0.96633858 0.97225573 0.93470913 0.96803835 0.95194317
 0.95161695 0.95882206 0.94385432 0.9109979 ]"
57,0.13969833266066756,0.1682279518271379,0.9561309157959434,"[0.95674592 0.96648754 0.97245941 0.9370855  0.97153168 0.95387841
 0.95120139 0.95876801 0.93599034 0.91754757]"
58,0.13706918920738506,0.16626137164183827,0.9583973570989551,"[0.95823799 0.96849774 0.97483825 0.93894737 0.96619497 0.9599486
 0.95756036 0.95864106 0.94515539 0.91947115]"
59,0.1362151624160791,0.16273195672718455,0.9578979717271051,"[0.95503699 0.9698807  0.97142165 0.93991943 0.97131474 0.95714286
 0.95199799 0.95818048 0.9425852  0.92312423]"
60,0.13833736067504493,0.16389023364460314,0.9574754148740012,"[0.95554273 0.96675441 0.97436518 0.93816254 0.97050089 0.95641241
 0.95925082 0.95649987 0.94245255 0.91773856]"
61,0.13695054993962785,0.16102739485277215,0.9581668715427166,"[0.95310734 0.96507064 0.97162097 0.94816112 0.96405421 0.95813171
 0.95382286 0.9578373  0.94405381 0.93554443]"
62,0.13791035408648694,0.16382188426322672,0.9573217578365089,"[0.95415959 0.9627026  0.9737891  0.9440778  0.96559858 0.95845697
 0.95446541 0.94806182 0.94434362 0.9384711 ]"
63,0.13642707739464668,0.1612587875143362,0.9572833435771358,"[0.9529745  0.96672229 0.97275139 0.94249257 0.97047087 0.95755016
 0.94996266 0.95827124 0.93666261 0.92694905]"
64,0.13663303267294577,0.17101605112888216,0.9550169022741242,"[0.95092199 0.96436725 0.97463155 0.93475973 0.96299213 0.95742427
 0.95207026 0.95635211 0.93920973 0.91865739]"
65,0.13857151033843926,0.16327075835044902,0.9572449293177627,"[0.95397727 0.96713892 0.9727842  0.93747817 0.96897846 0.95811408
 0.95698651 0.95871904 0.9318383  0.93018926]"
66,0.1387290979655855,0.1596736757665158,0.9575906576521205,"[0.95751354 0.96901189 0.97201448 0.93795748 0.97082755 0.95646634
 0.95116454 0.96022017 0.94110504 0.92179289]"
67,0.1380968155452227,0.16343336828744479,0.9568223724646588,"[0.95444191 0.96679401 0.96942188 0.93965211 0.97028526 0.95451687
 0.95588972 0.95515695 0.9385509  0.92938637]"
68,0.13843172861964334,0.16076080174343896,0.9568223724646588,"[0.95368002 0.96943061 0.96738741 0.939814   0.96963603 0.95289931
 0.95312896 0.95943916 0.94202899 0.92545623]"
69,0.13738443749538437,0.1714752292822641,0.9551705593116164,"[0.95721167 0.96783712 0.96921049 0.93311932 0.96969697 0.95135364
 0.94791926 0.95906723 0.9382864  0.91981567]"
70,0.13719917419277103,0.16426252895884888,0.956361401352182,"[0.95577254 0.96832133 0.97523257 0.93667734 0.96854109 0.95615514
 0.94914413 0.95816929 0.93768905 0.91352817]"
