Epoch,Train Loss,Test Loss,Test Accuracy,Test F1 Score
30,0.13904324746016197,0.16930586025439381,0.9557851874615857,"[0.95667145 0.9686982  0.97006852 0.93531989 0.97246608 0.95534392
 0.9479141  0.95180112 0.93729173 0.92199449]"
31,0.1404151417927167,0.1662275747275272,0.9556699446834666,"[0.95482014 0.96893925 0.96433227 0.93512462 0.96944444 0.95226078
 0.95632301 0.95617128 0.94781553 0.91830467]"
32,0.13883706158422202,0.16207874426417873,0.9580132145052244,"[0.95915453 0.9677482  0.97290072 0.94373802 0.97323022 0.9552615
 0.94987342 0.95789474 0.93997525 0.92266025]"
33,0.13806731813838244,0.16192594263988838,0.957859557467732,"[0.95402951 0.96584887 0.97119539 0.94342242 0.96920647 0.95646661
 0.95311721 0.95791583 0.94153846 0.93449782]"
34,0.13920275581434144,0.16611708763622768,0.957859557467732,"[0.95385481 0.96876841 0.97234633 0.94153083 0.96764071 0.95952532
 0.95438596 0.95876289 0.94037267 0.92275068]"
35,0.13724047862927877,0.15955547323266128,0.9577443146896127,"[0.95910138 0.9682834  0.97163549 0.93567251 0.97125749 0.9544385
 0.95321932 0.959      0.94634738 0.92696287]"
36,0.14217924016794564,0.1721242081863919,0.9553626306084819,"[0.95107632 0.96557198 0.9702732  0.94168691 0.96822875 0.95756025
 0.94325718 0.95165644 0.93675527 0.92953335]"
37,0.14124419867544086,0.16335495070456432,0.9585894283958205,"[0.95208742 0.96873779 0.9726657  0.94247632 0.97482656 0.95915344
 0.95696721 0.96003996 0.93655049 0.92317148]"
38,0.14086170985139176,0.16553054305541054,0.9570912722802705,"[0.95310306 0.96584606 0.97570997 0.94284197 0.96883065 0.95988113
 0.94871153 0.95580524 0.94324491 0.91535671]"
39,0.13956869843477815,0.1642385524409676,0.9570912722802705,"[0.95709382 0.96716652 0.97160121 0.9402933  0.97351125 0.95690748
 0.95293818 0.95604938 0.93429777 0.92321644]"
40,0.13911836829779375,0.16373386637370096,0.9569760295021512,"[0.95544697 0.96403154 0.97309091 0.9385022  0.97259452 0.957877
 0.95426143 0.95254922 0.9408897  0.92721713]"
41,0.13937230368587875,0.17411843777737812,0.9550553165334973,"[0.95396054 0.96928328 0.97120135 0.9338577  0.97512438 0.95302296
 0.94579348 0.95322377 0.93929326 0.90920097]"
